,Benchmark,Job tenure,Age,Car price,Funding amount,Down payment,Loan duration
2664,0.296149682230999,0.0072345242152676075,0.020890738921523416,0.2831348363038553,-0.027507902457279944,0.0016036474936011761,0.01482759945735345
5019,0.296149682230999,-0.0068715792217165506,-0.013986764637088428,0.3189224757245869,-0.02516448137826875,0.0025525939440111814,0.024731199502796754
3852,0.296149682230999,-0.0011872899082446171,-0.003974000414336039,0.3147138742423331,-0.022751258044467603,0.002081086228673394,0.01130103183036279
5532,0.296149682230999,0.0151369313739249,0.0562657631468153,0.2075140172550907,-0.010101930003942884,0.007009245707946556,0.02435941645448649
6380,0.296149682230999,-0.007898581233251135,0.042634141288585045,0.24535898541136222,-0.0064773585410025526,0.006043458502910382,0.020522798505717126
1730,0.296149682230999,0.01121173239238958,0.043553599711301336,0.2546570701096654,-0.027484763126766783,0.0012094936412785544,0.01703631120645295
3704,1.5444194951783314,0.0792068472369801,0.03766448137826855,1.3657761282303176,0.06090283486036197,0.11548206660117494,-0.10829056316285397
2283,0.296149682230999,0.01044004825009856,0.05814511116902906,0.20365821955799696,-0.007116187841242476,0.006609127421693843,0.028447125376745045
2840,0.296149682230999,-0.006052246436376035,0.011195660164264175,0.3050019547304476,-0.024409387384136276,0.00222323021712545,0.01222423264299605
5751,0.296149682230999,-0.007093416066881855,0.026528582502990547,0.2231707565642187,0.0009341439617207021,0.025107844316579458,0.031535532655693435
6223,0.296149682230999,0.01167822797837432,0.04389552717576533,0.2515916685044474,-0.028041827890160857,0.0013578860843240577,0.019701962081570743
4125,0.296149682230999,0.012511795211077486,0.016066748197304127,0.2869032892934234,-0.032862660972887724,0.002153478083629054,0.015410794121774693
7153,0.296149682230999,-0.008982587862627553,0.04466767911679597,0.275461667234708,-0.026509319219177072,0.0013937395162961009,0.014152265148325604
414,0.296149682230999,0.03988109558464819,0.024473024719821948,0.27981423377907877,-0.022576067416481212,0.0027045784130930043,-0.024113421145839604
751,1.5444194951783314,-0.023468844603941618,0.08566716453818242,1.3625420684723697,0.08792177068505784,0.11685181472496763,-0.07877217867238716
5698,1.5444194951783314,0.06560299257536573,0.01865075148526105,1.5708820679377427,-0.0901788661895118,0.13030278273421658,-0.14451793339882515
7207,1.5444194951783314,-0.009023921222692204,0.0685737651783984,1.5864647948034234,-0.07407499482079972,0.09621707866369945,-0.11741492745778125
6798,0.296149682230999,-0.0013980499475397083,0.004456952491696596,0.3102375081029425,-0.028981050809625958,0.003141418900405637,0.012726665196442033
3131,0.296149682230999,-0.006678278099667861,0.029418275560188976,0.2820075582910644,-0.027068338713018832,0.001623829667796068,0.02088039722795833
809,0.296149682230999,0.020448084364161238,0.042769535609508344,0.1834830790513042,-1.5236873233218334e-05,0.027148967167211335,0.026349014615369187
6758,0.296149682230999,-0.00628467558157407,0.0005001938023349694,0.06379052306581928,0.01703236833136189,0.25491250492859385,-0.029767470612214908
180,0.296149682230999,0.007500267313565492,0.02155250706710237,0.321208691700582,-0.02535014735660298,0.001491275553506145,-0.026219150343832088
4032,0.296149682230999,-0.007265031375929755,0.032281705059577524,0.2325318938497832,-0.018329173265970354,0.025764299605044217,0.035199750061816255
7348,0.296149682230999,0.016645832915655894,0.06871859900960324,0.19004044788387905,-0.006576581995094785,0.008731212868475042,0.022623933251802664
1223,0.296149682230999,0.00810660130849991,0.0469840514043986,0.23901722167645706,-0.009489581453784805,0.0007323890481632104,0.01483276195058708
68,0.296149682230999,0.007592239887193676,0.04419059123077846,0.2571673115606434,-0.02802871281835375,0.0012210215387905416,0.018040992535268686
198,0.296149682230999,0.026340828137425894,0.09139803324044188,0.18993596169396607,-0.001201774962074872,0.02776288618456661,-0.03405249036000453
5891,0.296149682230999,0.0016647954717081896,0.023213459906306588,0.2908956675153872,-0.03296273648896997,0.00201992154346853,0.015352335986420473
4436,0.296149682230999,0.010088413961787498,0.047650731436743594,0.23118725649404898,0.02539450470137734,0.02252432553446005,-0.036661788194096365
436,0.296149682230999,-0.004209804393298452,0.038676680901114036,0.3102181111623462,-0.017469910516783954,0.001442457413607593,-0.028474090632664383
325,1.5444194951783314,0.02180810895700933,-0.11855582175531446,1.4077763353983301,-0.0751853819576709,0.13949952217700162,0.17539903232489293
5684,0.296149682230999,0.03450543648963826,0.04202558524963744,0.2336016326176012,-0.027409230337416563,0.0018926635791949853,0.015567356335665632
2820,0.296149682230999,0.03623696011013319,0.03680840968477045,0.24128599544230375,-0.029989090265108223,0.0022664681863442783,0.013574700775877612
84,0.296149682230999,0.021120929315610402,0.07160971217011837,0.13962863462913586,0.006977218201380663,0.026304373249931484,0.034542576368144264
5992,1.5444194951783314,-0.1689332350955979,-0.11607521869591085,1.8615128945381152,-0.09673140667080997,0.13293628915308361,-0.06196752808463145
2799,1.5444194951783314,0.08909843487907386,0.49598822483744,0.8166802495372133,0.07998377740799392,0.10252516088935212,-0.03353405240682455
4767,0.296149682230999,-0.0009706823847043123,0.03592503859339602,0.26979311600740463,-0.026574092637516145,0.0012839738834646583,0.020726090472276245
3858,0.296149682230999,-0.005648736609261093,0.030013716527329492,0.3093267874923983,-0.006461085827703045,0.0013443032137773372,-0.028391540862219906
625,1.5444194951783314,0.06469053442664587,0.26251709136109375,1.242554214532502,-0.10883299250853724,0.12395585650607789,-0.0341429091735334
3016,0.296149682230999,-0.013094004156725948,0.03234940222003918,0.32852675140506693,-0.024918853625774354,0.005615823626509463,-0.02829567553479423
6314,0.296149682230999,0.002231416695068721,0.04671551822076092,0.2931889505937702,-0.014281644914025282,0.001306712243629576,-0.028977508904883154
5702,1.5444194951783314,-0.010280228152128212,0.1414541356750002,1.3104831358554365,0.08498633359396397,0.12363558144041902,-0.09953716326844302
5542,0.296149682230999,0.04829051304156056,0.035902216697741886,0.22574346585403346,0.013829851574142743,0.008247258365243888,-0.031829861598401475
2447,0.296149682230999,0.03663151493280407,0.03033676497123037,0.18833619024706455,0.015060295916117008,0.00501562113648361,0.024803056730621432
4374,0.296149682230999,-0.005064890368023958,0.02026594358347198,0.2961342448725917,-0.02796312075222037,0.0017406624030153028,0.015070604195486418
3405,0.296149682230999,0.015329647747549078,0.04575736615943918,0.24937406857929523,-0.025990730902116458,0.0012247806358053105,0.014488311714348707
7389,0.296149682230999,-0.006484442350488189,0.019694828150791592,0.25144310899042344,0.008015363847176831,0.056584100189124346,-0.029069514892707014
2915,1.5444194951783314,0.012798505717168916,0.12147142752126824,1.50522171989548,-0.08309054578747228,0.1191101799688577,-0.1247694921710539
2439,0.296149682230999,0.006477659268763745,0.03670415739422736,0.16280410259494643,0.013709142792223846,0.06273558678669049,0.017752795097469177
5368,0.296149682230999,-0.00522223781551354,0.020911973642882418,0.2973279335993103,-0.028882077962001377,0.002184052072682566,0.013863800396960625
6563,1.5444194951783314,0.12065687296591072,0.007468056028923286,1.3565460414202366,0.0695840266778938,0.13454735459812747,-0.13806055654684346
5325,1.5444194951783314,0.0823515073143674,0.03930993003067404,1.3379012877831018,0.03504343845439304,0.12017552476994317,-0.06403989320823057
156,0.296149682230999,-0.002690811764470012,0.0367848526768112,0.2758129339668665,-0.025222054037437252,0.0014125851226635148,0.014085937969887129
648,1.5444194951783314,0.0509706990918021,0.6821167224683732,0.7542297359610255,0.017638518548220145,0.09013843501273075,-0.044352315937903036
5162,0.296149682230999,0.01675985885843741,0.042015594405127074,0.20422123204822337,-0.0011259414449634735,0.013574700775877654,0.02473799929161901
4538,0.296149682230999,0.013639474194216654,0.05240542111910825,0.21456561545607042,-0.01525119121607625,0.00622643463849181,0.028597689742510212
3995,1.5444194951783314,0.04266364602337645,0.006114630739723529,1.6451012951342248,-0.13255957751090974,0.11814638090846517,-0.1287245801506312
1268,0.296149682230999,-0.006011681602812134,0.00027817317909337776,0.31658590455569147,-0.02400631194156525,0.002119479139517633,0.011217880604395969
1432,0.296149682230999,-0.0079666292427675,0.07421474969426012,0.23244638692302033,0.021034169356509407,0.018716527329470652,-0.038261760126172
4371,0.296149682230999,0.021553292300701018,0.0487651783983908,0.28350147356602984,-0.03077048123124628,0.002165724386348284,-0.025031743485902556
1831,0.296149682230999,0.00906234754773218,0.0329897852803785,0.20200304737464664,-0.005820919959635638,0.049848299551581494,0.012100884139617858
5090,0.296149682230999,-0.009292036728883906,0.048682812406022576,0.27673324445157277,-0.03196570701096653,0.0016862139711435024,0.014338916845432604
3407,0.296149682230999,0.015643908257984326,0.03475007852335984,0.23903701958740153,-0.013777641893381973,0.0511976650160054,-0.026667585557048065
2550,1.5444194951783314,-0.033504998763674736,-0.007081169764162575,1.6556489538015329,-0.10309365330767119,0.11617694821467926,-0.0774042850364548
6301,0.296149682230999,0.01153426291625734,0.02088773164391159,0.3187066200204496,-0.02536598568535856,0.0016210562895540548,-0.027200241250492876
4526,0.296149682230999,0.024164895714295295,0.07244140820786303,0.22549947539712772,-0.004633730293978106,0.022280452027239214,-0.0395690571182261
1024,0.296149682230999,-0.007368581968363451,0.012715989360920086,0.29509125416842097,-0.025098404806297905,0.001998068659489299,0.0228451185201521
3276,0.296149682230999,0.03191596998068659,0.04180822590669418,0.2063203118212742,-0.0013188248895660772,0.0013353649164310848,0.020122396198801108
533,0.296149682230999,0.0035272359109043694,0.016733461643844757,0.22869151680399905,-0.011411365504520926,0.049861230845312327,0.012781364234781488
5333,0.296149682230999,0.015762946330118877,0.041562581447102,0.13651747228292468,0.015102314267193277,0.12058289393666004,-0.029344764329677833
3346,0.296149682230999,0.030052142852369405,0.04911139958700054,0.23297018785460816,0.009829971865247226,0.011389763227009332,-0.033170021451913625
4684,0.296149682230999,0.005124902263477619,0.004897936339274351,0.2821865748444569,-0.011896055120057203,0.0013341118840928432,0.018535973723076523
7321,0.296149682230999,0.008229866276388859,0.018194781370917627,0.23655107025668784,-0.004113705166502959,0.01611167358340518,0.025209757613424484
2132,0.296149682230999,0.0027735620200886107,0.015689635584781814,0.2735980572986628,-0.0075169075830175645,0.001531940629657107,0.014107155984148311
2226,0.296149682230999,-0.006906313278133079,0.028514003889412377,0.29082397735854093,-0.028501523687323324,0.0019084852008527263,0.014344814450971332
461,0.296149682230999,0.02986560810494729,0.05058155736883257,0.12278181532642327,0.014456284207782825,0.029489781938958962,0.04916108649598693
3248,0.296149682230999,0.004256701216945008,0.012174345248835509,0.28305191897725834,-0.025366954697033477,0.0021339474862500482,0.023933485702065653
1073,1.5444194951783314,0.15524967087017233,-0.00938882094669106,0.7961682438167028,0.061974077266986144,0.12083951495953554,0.3874260042636514
3641,0.296149682230999,-0.003215197444482319,0.025810444609287792,0.23903187380126575,0.012157838636166204,0.05653842298362038,-0.030139938651536736
4343,0.296149682230999,0.019041647453504135,0.046165888115907154,0.24350038760466997,-0.03298313585543683,0.049025424861498176,-0.024566768245821567
2927,0.296149682230999,-0.007554231239599848,0.018070263370690395,0.2917238717696827,-0.025130048049613392,0.0019156692529254202,0.021157918830235836
7223,0.296149682230999,0.013026039682698802,0.0307436830463054,0.20319020362610854,0.016544504367235376,0.009876083455295146,0.026802929756677803
2436,0.296149682230999,0.004842000975694462,0.03423077180109195,0.23810396158704064,-0.031972206072027616,0.02684544932068945,0.02813346632183216
2602,0.296149682230999,0.04304889499254863,0.0608651603547251,0.13249829587601997,0.01973988719367536,0.06954690350648571,-0.025515697989133695
5480,0.296149682230999,0.010438177055140104,0.0174802355032512,0.2777943122356102,-0.02520008420377314,0.0019393432105695746,0.01773146013352312
2885,0.296149682230999,0.016314932135768578,0.03777538309375353,0.29385553038352813,-0.023619325434217468,0.0017261940562828578,-0.025869270300794597
5613,0.296149682230999,0.07273369888463416,0.045380687931460814,0.16430582008460476,0.02159930364816188,0.02527563370022121,-0.029111700314761742
1723,1.5444194951783314,-0.002279883985912541,0.01923040424493945,1.3477751826085793,-0.11593873841362756,0.12903700288030343,0.1729178278099668
4011,1.5444194951783314,0.06586788361167357,0.017031299077099958,1.2553567633673486,-0.06497854808636905,0.10979577243596164,0.16766862473853397
790,0.296149682230999,-0.006918008246623481,0.03697992475123131,0.222334800216524,-0.011163749607383217,0.02596682304510249,0.03298365377546996
4213,0.296149682230999,0.00019497183183305573,0.031039081243275396,0.11875246429693186,0.022307250212180132,0.0983725448919719,0.029517131458128645
6605,0.296149682230999,0.002425102080367825,0.010947392690310547,0.30100441401525024,-0.029170776612736152,0.0024114189672340357,0.01256589279389455
4739,0.296149682230999,-0.005667281487867302,0.027047354598127436,0.28369236886598903,-0.027335819349492432,0.0017022527850732011,0.02074456852249111
6133,0.296149682230999,0.0022528184874061816,0.028039823038419655,0.03028751244678791,0.02571506378769956,0.24519405294145163,-0.031305826767443916
6104,0.296149682230999,-0.005708397655660038,-0.015637810167271452,0.3614461830964267,-0.029067844182922672,0.012711829293557105,-0.02356051644980857
7265,1.5444194951783314,0.02100915883103782,0.011001222959562199,1.310569611793874,-0.08374481244611964,0.11866202877630512,0.17324458522958902
5339,0.296149682230999,0.00825123465453063,0.04239115325754994,0.2609010304937949,-0.02656475336982162,0.0011598067322921455,0.014044972165974978
1222,0.296149682230999,0.009033126833603997,0.03317408127668955,0.25691030627451766,-0.015216056189311449,0.0012055006448939746,0.015076485093927299
5291,0.296149682230999,0.0165442871749634,-0.04151189211224494,0.18633947486250058,0.0246884126252197,0.13587869310397832,-0.021755531720095977
7014,0.296149682230999,-0.0037142384570661158,0.027611152321952468,0.21683953500805278,0.011845950533624704,0.009106638064115146,0.03849440646364202
1277,0.296149682230999,0.0584528726184032,0.04353619091534848,0.21061460400836693,-0.0008416534680593794,0.022262976402895016,-0.0338415465426332
6076,0.296149682230999,0.01814016586806738,0.046243074907943896,0.24870309482280453,-0.03289966719461096,0.0017960631394641712,0.01820071239065204
7183,1.5444194951783314,0.12450628855162829,-0.00877518594999904,0.8891394842184756,0.021881519944933422,0.11987752026570965,0.400264857622112
7060,0.296149682230999,-0.006670826734029675,0.0211139958700054,0.28516763901976117,-0.015401989481211196,0.0012041974912621767,0.014770427768533174
3615,0.296149682230999,0.044387400843374294,0.05440190260430242,0.1911311540594907,-0.015662352894003483,0.007028158142705344,0.018897181178451822
1212,0.296149682230999,-0.0069745617728235575,0.01008993430769127,0.3064465673596771,-0.02366177816983766,0.0020844443553399224,0.012198837854274
1718,0.296149682230999,-0.012433839892539945,0.030633182301168817,0.33127446754479173,-0.022680570313491976,0.001612351891577605,-0.028222147597185197
4507,0.296149682230999,0.007237397836096683,0.06760903052052634,0.21447299130562625,-0.02183455629289547,0.00881994426512159,0.023878636299845612
2277,0.296149682230999,-0.006204063834479437,0.035859814083415174,0.27393425422856654,-0.028362654290048576,0.0017036227670963772,0.023252470979771026
7301,0.296149682230999,-0.0057612756203345335,0.042551825417510354,0.2690699993985444,-0.0298775703870032,0.00157464397174496,0.022625821153858992
2207,0.296149682230999,0.03944631007037029,0.05444998563189586,0.184456050308413,-0.00727995081430396,0.005736649358113291,0.023374399379832524
1199,0.296149682230999,0.036267550806284556,0.04405155476252529,0.23076503471734935,-0.02593969071820472,0.0017952444916698338,0.01324374987469675
3098,0.296149682230999,0.002560797129052297,0.0220627919565348,0.28822505463221004,-0.03438464417223013,0.001953393879855907,0.01976605050889821
2266,0.296149682230999,0.011142214158262987,0.04851403730360808,0.2679909714843254,0.0016614874663352008,0.0003503144275814182,-0.02947558090579204
4828,0.296149682230999,-0.01293000728429466,0.046940980506158234,0.24842153010284887,-0.036998386094348315,0.02583067690477625,0.028918649799180657
5839,0.296149682230999,-0.0038996371218348322,0.035368508457132936,0.2041223260289901,0.012094802756002854,0.08890393084598061,-0.036406487031950686
1954,0.296149682230999,0.015787138207796217,0.03799217439537009,0.25539589139049834,-0.025038994366366595,0.0014801653334402568,0.014567068973582729
5834,0.296149682230999,-0.008487439603841313,0.018904933271851224,0.34203898434210794,-0.02714612696057793,0.0017133630051390945,-0.026840270120357928
1659,0.296149682230999,0.00852048624337565,0.03719905504654594,0.26795807520867165,-0.02912398003167665,0.0013411121580892396,0.014288695309315204
5842,0.296149682230999,-0.005827519263283805,0.04391574276415594,0.19652819823974013,0.006785053161985334,0.009569691987944166,0.04921227704377926
6923,1.5444194951783314,0.06791483723945282,-0.031410830877389904,1.525277621844864,-0.06915587388145976,0.1196171234387215,-0.06150108261994017
500,1.5444194951783314,0.04266364602337645,0.006114630739723529,1.6451012951342248,-0.13255957751090974,0.11814638090846517,-0.1287245801506312
2299,1.5444194951783314,0.010905441167625788,0.1188627311426986,1.204905521361695,-0.09405758602484676,0.14401371318590986,0.1661119743111662
5224,0.296149682230999,-0.0072499114523814235,0.03721322266551721,0.26783215381222564,-0.012863145478725172,0.0012504260309950008,0.014000698356689848
3536,0.296149682230999,-0.009759167184586698,0.061314029952485014,0.2555047381329484,-0.0020172818220092724,0.028012289741173667,-0.03671847537707924
2404,1.5444194951783314,0.05926066079913389,0.6540096199469383,0.7988375034249549,0.034870703769789554,0.09931701384015983,-0.0955537066367276
2688,0.296149682230999,-0.002123789570761245,0.028917513716527298,0.27191167625654084,-0.014636085994774003,0.001395994974504977,0.014718134552283196
1587,0.296149682230999,0.007029294225358698,-0.03949430956247453,0.3046131805636307,-0.005480830275934417,0.05787773077514251,-0.024361621791401878
287,0.296149682230999,0.009771196295033984,0.03045825898674789,0.26858561051076935,-0.024621784719020018,0.001478327552677482,0.014511835308112295
6600,0.296149682230999,-0.0017271630679577925,0.04533721606287214,0.23861798886639002,0.030544484318717962,0.026598401464878314,-0.04495844944766338
4296,0.296149682230999,-0.005893161450710719,0.004548206660117465,0.30227863095357427,-0.026342014341372778,0.0024577310424560763,0.02313405107025668
2955,1.5444194951783314,0.05583147884547276,0.07912229261479424,1.1431018564927122,-0.024989858791608865,0.10810915749446973,0.18956686848840856
5823,0.296149682230999,0.012601027820659319,0.03430441668838589,0.22051417764322997,0.005380905123732772,0.05460938805242019,-0.027226471394107055
3237,0.296149682230999,-0.003248026891744686,0.01695461349799846,0.29361742082506337,-0.029305753256213367,0.0017268790472944556,0.02043831071192285
6662,0.296149682230999,-0.007658199509479616,0.03789365263938731,0.23937782767631,-0.01790982511009979,0.020923217519731103,0.027556770718472026
6004,0.296149682230999,0.0403340083000862,0.02139616204548336,0.2869762324826079,-0.026860736315216155,0.0027703041360091323,-0.02443252671464945
1366,0.296149682230999,0.03790785367255425,0.021689254662950987,0.251844313238036,-0.02769393599176674,0.002393759564813515,0.014042198787732968
721,0.296149682230999,-0.007556436576515172,0.036350585082566486,0.281784234514191,-0.02610281882154815,0.00170131718759397,0.014006562548032895
2570,0.296149682230999,0.028076144269131277,0.05729999933171612,0.14373777875792756,0.020541844597258704,0.028252604636553755,0.022275072341733676
2552,0.296149682230999,0.007571339307791525,0.04449562942320412,0.2574214432259401,-0.02778923327786577,0.0011353976623428676,0.01734886759290818
1672,0.296149682230999,0.017872935838061436,0.025948946450410022,0.24668952197651656,-0.020067496675287528,0.006521298208330828,0.02321823813628979
4877,0.296149682230999,0.015731821006836524,0.03717030213115741,0.21234990343297447,0.0035074547070577393,0.00789124681729787,0.02353271583899704
7071,0.296149682230999,0.013132798037918418,0.05266337870981111,0.16076857662209218,0.014156024245340421,0.029855951402393822,0.027683059671070653
4269,0.296149682230999,-0.005640784030687595,0.038987499749393514,0.27186705159820107,-0.028130007952578574,0.001829377092563992,0.02127030747742871
3167,0.296149682230999,0.012723724747221606,0.047051113695142234,0.28996053783489384,-0.0248163889947005,0.001390999552249775,-0.026126542900485845
134,0.296149682230999,0.014701310504754848,0.021583966532341587,0.31856738306702226,-0.030722231132674402,0.001907182047220929,-0.02585416708434413
5681,0.296149682230999,0.0466727981715752,0.06162478197237316,0.11772298963491648,0.01760704237588298,0.081858297078931,-0.025302465299357774
4630,0.296149682230999,-0.009346251261385878,0.04970511972306315,0.19165236539091268,0.016243008079552514,0.08860859947740193,-0.03667939747522338
1292,0.296149682230999,0.01368657150303734,0.060178699118533546,0.2038710846916204,-0.010348476646818634,0.0070596677292380965,0.025735897538710313
3815,0.296149682230999,0.009068078082292461,0.04608903546582732,0.2071147343237301,-0.006820823058468163,0.007449861999371797,0.03728255712156749
2100,0.296149682230999,0.012603249864672518,0.014685405347607861,0.2661660384797878,-0.01084865374205577,0.0016528331896522794,0.0159245707946564
1480,0.296149682230999,0.08214656134512188,0.04751022474388022,0.09093431103269915,0.005189876166990787,0.028178575486009435,0.046223895159619575
5624,1.5444194951783314,0.05620391347059869,0.13525505055567813,1.4341841088768155,-0.07152064663151499,0.13355961426652485,-0.13694024539385305
5013,1.5444194951783314,-0.15267129787418876,0.39330344433529124,1.1917501019132963,-0.10952556854253953,0.12214687877998076,0.10573823653240845
4041,0.296149682230999,0.009103396887133521,0.02910249470384997,0.27037930124233983,-0.024197558090579198,0.001399703950226211,0.014396105241350722
430,0.296149682230999,0.005419531933946815,-0.01617900318771428,0.32324258037784775,-0.029037370436456215,0.0023290028535723076,0.014408702393124653
3274,1.5444194951783314,0.06170561091173975,-0.11332028508991754,1.3969247077928586,-0.11429096747462189,0.14602472984622766,0.17369799915796225
6257,0.296149682230999,-0.00615887113481291,0.05667946430361475,0.22380803210435923,-0.01624076932844148,0.01599305318871665,0.026102534800884796
3075,0.296149682230999,-0.006842375214686204,0.03916810347708121,0.3209745417243061,-0.027145341726979282,0.0017075823492852763,-0.02767906667468609
3032,1.5444194951783314,-0.021023610470672173,-0.02867658065852686,1.2188601749567292,0.005336380707980184,0.15275625346672275,0.22156552189632273
4290,0.296149682230999,0.03717969152014543,0.02471293864485386,0.22509845492759145,-0.0020027132326897686,0.00171495017943422,0.013480121894985866
1700,1.5444194951783314,0.08353338412291085,0.029950062484545823,1.4447395530517184,-0.08077400642889136,0.13302929756677825,-0.059736495652813165
5395,0.296149682230999,0.030405681749834605,0.04616811015992033,0.19503812559727876,0.008380848319600103,0.04511821942434023,-0.024927541316652972
