,Benchmark,Job tenure,Age,Car price,Funding amount,Down payment
3016,0.29050695374623386,0.00018361651311276847,0.036173694256120645,0.1067627839392861,-0.016269102947756332,-0.004176409392417379
6599,0.30595612573340675,-0.05831855540462461,0.024753040221998184,-0.01869071980272843,0.1290303433969703,0.000786919404441996
6314,0.30506358109359316,0.05219070946341658,0.06747737016782812,0.1358793852636725,0.054514749279249125,0.0033528004957097232
5702,1.0630545067863262,-0.13939199400049376,0.13748451091511452,0.4326153919612204,0.5250422816901898,0.0034763799763570394
3411,1.0953757131891766,0.18272665431148707,-0.08132660809255415,-0.18808663464836367,1.1379952890506244,-0.0027761096834024775
5542,0.35108910459826215,0.11353043569398798,0.032635957241930545,0.04098532404192511,0.12268033275669346,0.0015039538531590817
2447,0.33159198323303396,0.10717843146896178,0.03778095451478369,0.05890540246261191,0.11213160927563635,0.002888757732735338
3532,0.314491262433373,0.06354817229166257,0.043884339626593216,-0.08034632323024511,0.2522658851267879,-0.0037331766410755576
644,0.3025519510492184,0.06388655264581194,-0.04608420609075109,0.07332686578002535,0.18089468744560797,-0.004146936571834156
6960,0.2832153510258125,0.08057656475048006,-0.045383969958520835,0.020774350465738237,0.1317731612661578,-0.003367726979766621
4374,0.2905870845012882,-0.026306352816023868,0.06759446261479561,0.15158554402436714,-0.11483397559346323,-0.0020529657207900807
6340,0.29849205067365864,-0.04328935092965826,0.033598767580623204,-0.1027700576295948,0.19812817212530856,-0.001501417200507537
7316,0.313107211210872,0.09088950216320778,0.052439714855576094,-0.09131575791120464,0.17849725813425163,-0.010701128480384514
3405,0.29534443373934954,0.10331773810495092,0.07265297106878267,0.16611418704770728,-0.08088004598460734,-0.003973282726972552
7389,0.30312441623266223,0.012496877096789767,0.025861198305042223,0.09884783992779994,0.17444380632214163,0.02251195140042624
2915,1.1355846674987575,-0.023193756508799696,0.20823160445249222,0.7538794073087259,-0.25495741548814055,-0.01493489547831305
2439,0.3129592029943878,0.03745210062273229,0.026969408943044552,0.04505268014415458,0.19280005936327807,0.01324949125223792
6579,0.323234078669853,0.05982945089185177,0.0644115372624498,-0.13461537457603992,0.15939760907734307,-0.01351009464776577
6050,0.29429165659976414,0.07422640432857223,-0.0494103699817908,0.0227222964893856,0.14284207197208137,-0.004407462010840975
5368,0.2997227339148137,-0.03285419608561828,0.028460224056642402,0.12167118383540106,-0.05201129296738338,0.0005631605383067281
6563,1.148849140382722,0.36364371265098755,0.05915901079319737,0.3801580563040612,0.4051556075933736,0.008751437632124453
3661,0.2842443031108476,0.004513092221415675,0.04621445742334676,-0.061692297299362486,0.2279786193536382,-0.005695135568422677
1370,1.1791459247487406,0.3028209616614177,-0.0303061363806915,-0.23777134589176743,0.9888896978848799,-0.020054878342873866
5325,1.1114580643701946,0.21034232369281353,-0.10378095049958512,0.43452295563086935,0.4926140952201815,0.0021228147639611003
5782,1.250775529343524,0.18091551935514003,0.5133386892792006,-0.286656489504112,0.8032454086429353,0.0021581658566237226
7323,0.29678452494448543,0.06602634178536891,0.044722863620450796,-0.009019426751116912,0.12443515332344993,-0.005909183154190412
4998,0.3005251446990406,0.0889122453634318,-0.06652240891214933,0.009135003863455221,0.1409149604857139,-0.004813680305091575
156,0.2913952132649721,0.0058812414347243925,0.04787632491137316,0.17207292427202614,-0.10702921480376741,-0.005246954767762172
648,1.2597327727527172,0.2757604040265426,0.5146807248096738,0.14467584059711197,0.34338665538374796,0.01978760747497817
5162,0.2975994303547051,0.0858305864082943,0.040957378818794694,0.05276773399970787,0.09420626922771337,-0.0033252424274382336
4538,0.30275803249456223,0.09019702839831002,0.057236290273591416,0.0571147437939129,0.046209192292446855,-0.006284738258053715
744,0.2891496710763848,0.005155164905441505,0.06240563976226286,-0.07333724012878254,0.20861256658564317,-0.007281033988391553
3995,1.1467308434181556,0.3338750120324584,-0.08450740321725912,0.7581002694366581,-0.13442350693448277,-0.008595212763246785
1268,0.3364985645874471,-0.041423417794266476,-0.05529063914978755,0.06658440974822166,-0.18753783212464978,0.004830745775949662
1432,0.28781743862227277,-0.004206204550077803,0.053547272060264196,0.06539491673588345,0.18058551888908256,0.000842787952803203
5321,0.3206771185024542,0.07905143300098078,0.046474156873593166,-0.10650510610309998,0.22578280049718133,-0.008594730133547704
3207,0.2934574710877829,0.0025800350174388434,0.05025201223650394,-0.07964253876241738,0.25145642227300724,-0.006520633815879436
1598,1.3329935403019055,0.2375532559537961,0.48779533285062615,-0.22407369486085277,0.7882465204956322,0.01847882083883769
4371,0.31022095386786697,0.10905444026576479,0.07329114767857065,0.09304977897732027,-0.028475363388280505,-0.006432140901272315
1831,0.3187209128014225,0.05856378997853063,0.04177300111368156,0.13839521301270866,0.07516736932295491,0.013068650516836498
5090,0.2851666733201242,-0.0018913408299546376,0.07644845161285653,0.14851075575410402,-0.023668278730448414,-0.004996148492366563
6382,0.3237246560808785,0.1272637732933824,0.049926783760655125,-0.13370124326742072,0.07173100293997348,-0.017745952457116874
3407,0.334817777980149,0.07305408189700825,0.044516721176318885,0.12346450003315527,0.06899595356953049,0.01118037013728345
2550,1.1041864909750199,-0.14291937418424575,-0.011692892221490048,0.8158700442154675,-0.19929783877964885,0.017826162710305668
6301,0.2983064955132463,0.1143646028818071,0.0535549117993609,0.1308914695055146,-0.107016598986041,-0.00962576118762075
4526,0.31062094881418223,0.07785148417969988,0.047625452942279795,0.05112972558680824,0.12304541190554663,0.0007444041950546903
1024,0.3039168966524191,-0.007589529841451478,0.022716186099573647,0.13373432748955136,-0.13168934924649808,0.0005215702961844464
3276,0.34613338561920987,0.09645654640781867,0.05264499715022481,0.08183235847039105,0.08362492138041036,0.0026327485164735777
533,0.3003215337571741,0.06471816040716458,0.03520832624279354,0.14567517750770007,0.057189492711023325,0.011672203086261438
7213,0.2873733126468606,-0.0028239250603293064,0.0284994791067867,0.00954043821291203,0.20763615414784095,-0.0033512869129119402
1357,0.30649353087354664,0.07858602818867179,0.025107406042613377,-0.09231446941778977,0.20176125609657666,-0.010742226457731232
7274,0.3104322634804568,-0.06657935133349054,1.1583112796828856e-05,-0.032147583285121094,0.12204493455236458,0.004240359141524818
748,1.1489185860841058,0.24741229633823836,-0.027460507874439304,0.17811787352576483,0.7729455157912832,0.0024680456569173065
1157,1.2156506819920274,0.2686053460248938,-0.08320051206327964,0.015707332488095842,0.2662184373402621,-0.003068994962032157
1127,1.1560510141309548,0.3078218120707153,0.03936602694599188,-0.354339150725749,0.9714410786076917,-0.02440076170914054
5333,0.3098425346238894,0.0572034005048066,0.02776436049693802,0.0002386170287468832,0.21648057463983764,0.014286773718594194
2333,0.28210103833671857,-0.03087766804792998,-0.055051294234868986,-0.0946385127372862,0.2510907834138487,0.001009676222706804
3346,0.32471002623102024,0.08761585731785733,0.038788591605110556,0.039146398023658935,0.15635073449723524,0.004217038754720106
4684,0.3052216769189825,0.0641048466722059,0.008725273146161826,0.16678050508580294,0.05869134173810453,0.001935333709584967
7212,0.2834461404490053,0.0024216422565354295,0.021906952735777373,0.012364093491122467,0.21491770755440331,-0.0026026599269626713
7321,0.29395043028951595,0.0791402605154887,0.007093273516821407,0.055425716779382045,0.06723127106485945,-0.004681798892874244
4733,0.3184771486101387,0.0797175294323358,0.058906866994114813,-0.10656600240913322,0.1828666983846352,-0.010804293863417436
2132,0.2931781229853711,0.05079281151599394,0.031109470450424653,0.15543104550178152,0.07149432343735392,0.00334703521679037
2146,0.32384456799624584,0.10031796853391714,0.029779250150480545,-0.08341760871254132,0.21821515804400635,-0.00642783314652833
2798,0.2769033945899209,-0.03199375755008899,0.014523210592489648,0.03546484349031836,0.26288092333007307,-0.0019649948521015697
4480,0.3218444562013388,0.05995761579260531,0.05252041912537145,0.00544235585434536,0.19318348019255835,0.0016927295113393205
2226,0.2965061808519959,-0.012723065753827568,0.015729148927178388,0.14064824494854183,-0.039187735126065555,-0.00022785902879420608
461,0.3030486218923225,0.09515746492063408,0.03955448464667493,-0.004000229405896354,0.11682421084017779,-0.007216422922726355
3248,0.2983927276887328,0.08890971922177217,0.011495508937065213,0.11099391443014323,-0.1214145886313548,-0.005620927967382228
1073,1.1905827909714188,0.2946246427830733,-0.03209122772748043,0.05831120822146251,0.3403748901434953,-0.012679861198570697
3641,0.31532570777706764,-0.00749408653361652,0.0460378026903695,0.11293833138834458,0.16371321115258555,0.021103729907372505
4343,0.3095036905247886,0.0904394574133616,0.06325290101792848,0.15821283462433888,-0.0060165012548406335,0.00997855824273277
2927,0.3241712319582241,-0.016733537245169735,0.03062231752047827,0.09408129003334532,-0.15784729824734878,0.0028157343700872303
1539,0.31942554823913427,0.07507908400043281,0.043159174925835875,-0.09544130461503368,0.2218577492072208,-0.009215469884106294
7223,0.3059431715668592,0.064746070593656,0.01521177777215786,0.05605827876779765,0.14552108549421292,-0.0017468392204309027
2436,0.31447394410309265,0.07489462748390423,0.05455795821408518,-0.012384660874030994,-0.05547843816166021,-0.009939125381646104
4192,0.30414823937421226,0.0041127048997821845,0.03340385700698395,-0.1296057466127995,0.1794567233498521,-0.010318227945190755
2602,0.34484876669594783,0.09364373759707384,0.04073139249834579,0.004892479457650836,0.15653429933130558,0.008466682605534672
5480,0.3008813079693012,0.12611680950508708,0.035837088507728015,0.1362956730879226,-0.12098278921117887,-0.008880737719975
2885,0.28882351794860056,0.11160848510451998,0.053902102992259913,0.15407255764163008,-0.022958658034507706,0.0024176813645158356
1451,0.317203861797193,0.136022995190738,0.03984442159214703,-0.04649798091208112,0.13298265669560383,-0.006605791242470057
3491,0.27653523028983545,0.07760338448465384,-0.022823549747854336,0.09207640771976844,0.07955572322689446,-0.0017729441441067
5613,0.3204758485686475,0.1385240006897174,0.04248602474316855,0.013512569986299296,0.11621157243643253,0.0017649820679331673
1723,1.2294695819364472,-0.14308666712732787,-0.02020589413947293,0.647285713692094,-0.6083773615999681,0.01987416549120565
2825,1.0957726115973518,-0.007644827292599364,0.013049826206709088,-0.2273043620131833,1.3528521502262045,-0.012783436510277925
1526,0.29617954211639763,-0.02549759069501987,0.061442535991719976,-0.12201771371174197,0.20377214281413306,-0.00842801967458617
4011,1.169844086046256,0.24299421034258803,0.06131689635671013,0.5865634591695943,-0.10312030051373536,-0.0077480487342541015
790,0.31354052515983455,-0.05036448597855778,0.03655537026078731,0.015532172943680322,0.005253379611407732,-0.0010344471263588964
7199,0.29785934195179964,0.06133581526576217,0.028146793293003427,0.014152868940484334,0.2110348727864842,0.00313473771113214
1425,0.2764213584107092,0.0037564383415105325,0.022270189833344087,-0.054081752481941116,0.25194393520441744,-0.00443495613724627
1847,0.3044597258846894,0.09810821823394562,0.03428719724148406,-0.10139972300593918,0.18576469440311363,-0.009780577583615755
